	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33128847834	397.947368421	257.0	1.93526
WT8	4.97065938958	288.833333333	192.0	1.3902
KO2	6.1023646425	457.28125	256.0	1.8373
KO5	6.02051897805	365.317073171	247.0	1.73589
OE2	5.71111082681	313.7	218.0	1.84755
WT1	5.39113334988	363.75	229.0	1.85444
WT2	5.96043828171	398.023809524	263.0	2.17134
WT4	6.01987234879	438.0625	274.0	1.87647
KO7	5.91871101158	380.0	233.0	2.03524
KO3	4.88570550506	345.325	214.0	1.75171
WT6	5.75571753151	439.833333333	240.0	1.82744
OE4	5.73727607862	442.2	235.0	1.97869
KO9	5.95481509585	327.447368421	229.0	1.85463
WT3	5.92144503976	403.717948718	250.0	1.98
KO1	5.77853797908	350.4	234.0	1.92786
KO4	5.93371764236	387.88372093	251.0	2.06428
WT5	5.63643839229	403.785714286	227.0	1.85089
KO8	5.85437391918	400.285714286	234.0	1.91204
OE6	5.71226886105	344.8125	214.0	1.63253
OE5	5.83161486775	330.0	225.0	1.846
WT7	6.02169095061	348.456521739	243.0	1.84158
OE7	5.53664108316	314.029411765	204.0	1.77392
WT9	5.46448677718	424.935483871	228.0	1.83014
OE1	5.77671992745	317.0	212.0	1.49226
OE8	5.87944806987	327.757575758	217.0	1.58822
OE9	5.86999753079	422.033333333	233.0	1.90792
OE3	5.52399341409	279.0	204.0	1.85221
