	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36925705281	647.137931034	436.0	2.26462
WT8	5.17445744029	504.09375	369.0	2.02178
KO2	6.28449189145	610.846153846	448.0	2.27859
KO5	6.16811109397	614.655737705	429.0	2.26351
WT1	5.47407029488	575.125	412.0	2.28486
WT2	6.05539919164	581.014492754	440.0	2.29245
WT4	6.09501188709	617.185185185	466.0	2.15211
KO7	6.04275020865	648.06122449	420.0	2.21808
KO3	4.87378543601	577.630434783	360.0	2.16622
WT6	5.83544503121	532.518518519	389.0	1.99199
KO9	6.16291593952	558.737704918	417.0	2.28567
WT3	6.09958057594	606.015873016	431.0	2.30715
KO1	5.87688000817	541.0	408.0	2.17871
KO4	6.04613375534	552.15625	415.0	2.28624
WT5	5.70107307993	501.849056604	376.0	2.22569
KO8	6.00724069727	563.2	407.0	2.15167
WT7	6.19841120378	674.652173913	454.0	2.27855
WT9	5.60115954584	520.223880597	397.0	2.2928
