	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3658339567	565.212765957	367.0	2.02434
WT8	5.12463728074	456.886792453	313.0	2.01339
KO2	6.2136857414	509.088235294	380.0	2.16507
KO5	6.19018128212	513.142857143	368.0	2.12357
WT1	5.45756734333	462.545454545	347.0	2.26955
WT2	5.99178075075	514.590163934	375.0	2.21908
WT4	6.03901335289	572.551724138	385.0	2.10723
KO7	6.00552268923	546.642857143	347.0	2.19386
KO3	4.89202031446	424.326086957	294.0	2.10676
WT6	5.8768505902	441.0	332.0	2.00792
KO9	6.09139762099	603.394736842	351.0	2.08012
WT3	6.04026527492	507.865384615	354.0	2.31447
KO1	5.81466293943	485.534883721	325.0	2.03919
KO4	5.99990966115	543.352941176	358.0	2.03615
WT5	5.6026887427	464.357142857	311.0	1.93204
KO8	5.95257200413	529.875	347.0	2.01742
WT7	6.20005214571	599.282608696	366.0	1.99852
WT9	5.54870402145	467.944444444	329.0	2.24128
