	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33827569911	502.136363636	326.0	2.01025
WT8	5.12777920741	433.153846154	268.0	1.90438
KO2	6.14320549724	482.553191489	315.0	1.96507
KO5	6.11475456345	443.82	315.0	1.9586
WT1	5.33648665147	411.775	270.0	1.97977
WT2	5.95044269785	560.5	326.0	2.23626
WT4	6.0405726698	480.0	345.0	2.03347
KO7	5.99835881585	403.93220339	306.0	2.06232
KO3	4.89503613693	443.75	276.0	1.73863
WT6	5.80718038081	491.75	298.0	1.87329
KO9	5.99027060431	478.0625	314.0	2.10321
WT3	6.04726461532	450.016666667	327.0	2.23423
KO1	5.9256876426	562.25	319.0	1.95699
KO4	5.94365009206	456.441860465	304.0	2.18251
WT5	5.61479611987	397.068181818	280.0	1.96118
KO8	5.9138383998	500.451612903	289.0	1.99824
OE6	5.71533050445	418.27027027	265.0	1.92435
OE5	5.85028628843	407.523809524	280.0	1.91176
WT7	6.15805373224	617.0	327.0	2.0653
OE7	5.72490694766	379.595744681	270.0	1.91971
WT9	5.61665653264	499.595744681	310.0	2.06446
OE9	5.82488525187	381.813953488	269.0	1.87033
