	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38841430613	516.472727273	371.0	2.08678
WT8	5.14707986922	428.344262295	319.0	1.99241
KO2	6.22147731706	532.721311475	380.0	2.08049
KO5	6.1152815343	628.47826087	379.0	2.20438
WT1	5.4906377708	487.444444444	353.0	2.20418
WT2	5.97587214079	576.571428571	378.0	2.21888
WT4	6.09009705512	652.518518519	405.0	2.15217
KO7	5.9911144837	584.222222222	368.0	2.11448
KO3	4.90589440944	466.909090909	326.0	2.04243
WT6	5.84267353325	468.849056604	343.0	1.97548
KO9	6.05522713746	473.544117647	365.0	2.0356
WT3	6.08534564607	510.0	379.0	2.33721
KO1	5.92577010394	534.803571429	366.0	2.2049
KO4	5.9707028928	508.307692308	352.0	2.26425
WT5	5.6107043014	415.019607843	316.0	2.07165
KO8	5.97906874102	545.022222222	347.0	2.08587
WT7	6.15123880767	618.5	383.0	2.10178
WT9	5.58595167476	471.352941176	336.0	2.02
