	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37758556717	590.666666667	434.0	2.29168
WT8	5.19035767833	526.385964912	377.0	2.01472
KO2	6.26176865608	625.52173913	457.0	2.32341
KO5	6.16913171136	630.246153846	449.0	2.24102
WT1	5.50019718029	578.985074627	421.0	2.22635
WT2	6.01552290733	574.026315789	446.0	2.29245
WT4	6.12743812933	626.12195122	471.0	2.17409
KO7	6.00461286551	585.773584906	410.0	2.09487
KO3	4.85883960074	489.49122807	360.0	2.22237
WT6	5.87710386436	511.676056338	406.0	2.12384
KO9	6.08800925314	555.684210526	404.0	2.30742
WT3	6.08900905855	563.043478261	430.0	2.35159
KO1	5.9416804408	607.701754386	422.0	2.27063
KO4	6.0271567401	608.8125	409.0	2.22758
WT5	5.64297285548	546.553191489	379.0	2.22605
KO8	5.98925546977	577.603448276	405.0	2.02487
WT7	6.18792674521	645.045454545	445.0	2.09452
WT9	5.64519329857	574.114754098	410.0	2.25674
