	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38292588316	583.357142857	417.0	2.30746
WT8	5.16597519211	528.934782609	355.0	2.01424
KO2	6.17336563679	600.590909091	429.0	2.30067
KO5	6.1862322829	577.220588235	430.0	2.19718
WT1	5.50342849961	581.147540984	410.0	2.26294
WT2	6.06073367437	604.164179104	444.0	2.31567
WT4	6.06548660356	658.884057971	458.0	2.17423
KO7	6.0264728952	572.357142857	406.0	2.19657
KO3	4.89988056804	592.926829268	359.0	2.15275
WT6	5.88169222238	615.06122449	402.0	2.21258
KO9	6.09207228727	535.762711864	398.0	2.20318
WT3	6.09136678584	558.014705882	419.0	2.35173
KO1	5.88583413105	622.020408163	406.0	2.19718
KO4	6.03404569256	602.454545455	410.0	2.22693
WT5	5.70321718796	501.49122807	372.0	2.17519
KO8	5.97176523857	565.387096774	397.0	1.98783
WT7	6.21923676014	609.714285714	437.0	2.28691
WT9	5.59356795743	497.690140845	385.0	2.14686
