	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37687665711	474.181818182	355.0	2.24061
WT8	5.15403616045	423.32	299.0	1.91038
KO2	6.17562846506	544.6	373.0	2.19147
KO5	6.12476837315	520.20754717	362.0	2.17485
WT1	5.48916048835	511.132075472	348.0	2.21341
WT2	6.03340735557	472.640625	372.0	2.23021
WT4	6.04240657172	640.175438596	397.0	2.019
KO7	6.05439574503	553.566037736	362.0	2.2477
KO3	4.82560327141	460.666666667	302.0	2.08153
WT6	5.80656610573	445.403846154	328.0	1.97001
KO9	6.09523397728	477.0	352.0	2.21392
WT3	6.08128217292	538.352941176	361.0	2.24142
KO1	5.82430897829	511.117647059	339.0	2.08308
KO4	6.00077317348	457.0	346.0	2.04347
WT5	5.66997496152	477.725490196	333.0	2.10914
KO8	5.93273833382	471.590909091	320.0	1.9787
WT7	6.17434233419	562.022222222	355.0	2.15044
WT9	5.56053735195	535.630434783	339.0	2.06331
