	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29758510087	500.934782609	327.0	2.12966
WT8	5.12609346175	410.125	271.0	1.92556
KO2	6.19299744705	513.727272727	329.0	2.14479
KO5	6.16988803312	555.222222222	339.0	2.14606
WT1	5.48027500349	480.782608696	315.0	1.98305
WT2	6.00699968552	482.368421053	342.0	2.11581
WT4	5.98711664769	576.75	346.0	2.0949
KO7	5.96018198938	533.25	311.0	2.0258
KO3	4.95437047176	468.5	287.0	2.13311
WT6	5.81842684508	465.25	314.0	2.0475
KO9	6.02526520861	428.346938776	306.0	2.20994
WT3	6.06248534192	441.277777778	322.0	2.24878
KO1	5.84932358928	435.049180328	318.0	2.11289
KO4	5.93556830394	482.022222222	318.0	1.96494
WT5	5.61726028194	398.446808511	291.0	1.93055
KO8	5.96979218463	457.441860465	305.0	1.92578
OE6	5.72908189567	409.88372093	278.0	1.89482
WT7	6.16118211744	453.245283019	323.0	1.99066
OE7	5.74713833063	394.306122449	285.0	1.99747
WT9	5.56472847057	516.87804878	306.0	1.8774
OE9	5.88262542397	419.731707317	284.0	1.97365
