	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38713494532	563.758064516	400.0	2.11497
WT8	5.13822549106	431.859375	324.0	1.97031
KO2	6.24647003404	609.294117647	396.0	2.24345
KO5	6.20061665816	583.0	379.0	1.95399
WT1	5.4355754829	502.75	363.0	2.28438
WT2	5.98147024395	576.949152542	400.0	2.27849
WT4	6.10646257123	594.054054054	420.0	2.17381
KO7	6.00446920543	535.842105263	370.0	2.18207
KO3	4.89161692919	506.3	336.0	2.13121
WT6	5.85897509167	453.6	350.0	2.01009
KO9	6.14166294151	533.229508197	376.0	2.21707
WT3	6.04711572385	485.4375	372.0	2.26258
KO1	5.84403190529	507.962264151	357.0	2.19019
KO4	5.99791146711	517.411764706	363.0	2.33735
WT5	5.63206764277	511.936170213	339.0	2.22541
KO8	5.93246740242	495.58490566	347.0	1.95872
WT7	6.21236942415	559.185185185	379.0	2.02049
WT9	5.54880483188	569.5625	361.0	2.02602
