	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33221125646	472.5	345.0	2.25736
WT8	5.09146714903	371.596491228	283.0	1.93047
KO2	6.23298051579	526.135135135	387.0	2.22207
KO5	6.14624358151	496.158730159	361.0	2.04108
WT1	5.47456288613	516.365384615	345.0	2.23543
WT2	5.94672378338	560.294117647	364.0	2.19859
WT4	6.05770142417	527.03125	375.0	2.09535
KO7	6.0190648029	523.0	331.0	2.15519
KO3	4.89464882979	437.042553191	300.0	2.0987
WT6	5.84955849498	504.87755102	339.0	2.0104
KO9	6.07579198317	526.108695652	341.0	2.0164
WT3	6.02518428724	535.591836735	351.0	2.29264
KO1	5.85948640142	492.773584906	337.0	2.0102
KO4	5.96475514056	573.5	339.0	2.0617
WT5	5.62065009673	426.42	313.0	2.12372
KO8	5.9480444605	476.534883721	316.0	1.97389
WT7	6.13301925675	537.826086957	347.0	2.12289
OE7	5.71363219885	419.9	300.0	2.01015
WT9	5.55170760486	454.254237288	325.0	2.13927
