	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27303080013	376.5	244.0	1.89531
WT8	5.02268612511	286.736842105	186.0	1.45857
KO2	6.15818915819	507.333333333	249.0	1.82657
KO5	6.0666182879	329.375	227.0	1.87357
OE2	5.70152389448	342.783783784	209.0	2.05664
WT1	5.32165097888	313.837837838	208.0	1.87417
WT2	5.91430533803	339.636363636	236.0	1.94266
WT4	6.03329237977	377.717391304	245.0	1.89147
KO7	5.85499599392	323.615384615	199.0	1.50514
KO3	4.88697587778	322.243243243	199.0	1.85569
WT6	5.72884001254	375.527777778	218.0	1.63925
OE4	5.66109274514	311.029411765	201.0	1.48412
KO9	6.03638654078	292.162162162	211.0	1.82859
WT3	5.95112776939	389.303030303	227.0	1.81219
KO1	5.71606431799	306.5	209.0	1.98099
KO4	5.86851280519	298.529411765	220.0	1.88508
WT5	5.5076302359	308.757575758	198.0	1.83091
KO8	5.73926641678	269.636363636	190.0	1.73344
OE6	5.62560694836	292.25	191.0	1.6358
OE5	5.80716248309	317.692307692	215.0	1.86733
WT7	6.01558957468	418.34375	231.0	1.70131
OE7	5.5540146062	378.136363636	192.0	1.82141
WT9	5.50530180422	365.5	214.0	1.80565
OE1	5.84686011467	354.666666667	203.0	1.90299
OE8	5.88730396642	351.53125	212.0	1.87667
OE9	5.81646034871	269.076923077	196.0	1.3449
OE3	5.52910563268	336.777777778	195.0	1.8613
