	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37302564027	554.358490566	376.0	2.29272
WT8	5.16549743761	488.125	329.0	2.00387
KO2	6.23087970154	520.684210526	369.0	2.17687
KO5	6.16916359748	586.5	372.0	2.10207
WT1	5.4263463817	472.474576271	339.0	2.22575
WT2	6.05552473738	537.517857143	376.0	2.22999
WT4	6.06211640621	704.163265306	397.0	2.13033
KO7	5.96708140865	556.127659574	355.0	1.9808
KO3	4.85815864507	432.037735849	304.0	2.06424
WT6	5.81102900696	497.428571429	350.0	2.0986
KO9	6.11608525324	497.442307692	346.0	2.08851
WT3	6.07124371967	500.459016393	363.0	2.19391
KO1	5.92459861385	478.982142857	345.0	2.06848
KO4	6.06334850959	562.8125	363.0	2.28636
WT5	5.64552503717	451.784313725	321.0	1.89455
KO8	5.93053585461	483.666666667	325.0	1.90676
WT7	6.1930794976	626.022222222	371.0	2.03476
WT9	5.64898971601	499.882352941	338.0	2.16613
