	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.4431044327	623.571428571	439.0	2.13123
WT8	5.16856099838	472.052631579	353.0	2.03606
KO2	6.27537270401	688.118644068	456.0	2.30129
KO5	6.18884573171	535.642857143	414.0	2.14696
WT1	5.47123241939	553.637931034	400.0	2.21908
WT2	6.01745172996	575.283783784	440.0	2.30335
WT4	6.03601449426	613.739130435	443.0	2.13773
KO7	6.02004586131	551.887096774	406.0	2.30795
KO3	4.91109533225	477.294117647	351.0	2.22348
WT6	5.85430926263	554.489795918	386.0	1.98875
KO9	6.1172813184	586.717391304	393.0	2.24898
WT3	6.04496129778	565.0	422.0	2.32927
KO1	5.8968148582	501.5625	390.0	2.26335
KO4	6.04770473778	548.015151515	413.0	2.35159
WT5	5.6597238737	542.75	379.0	2.15926
KO8	5.96389852141	525.58490566	377.0	2.03966
WT7	6.21829049733	666.967213115	437.0	2.10194
WT9	5.58882618994	561.85	395.0	2.06453
