	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.26026489516	393.947368421	253.0	1.93884
WT8	5.04296089412	316.176470588	201.0	1.86405
KO2	6.20173235675	422.097560976	265.0	1.95237
KO5	6.03046120561	402.583333333	248.0	1.7277
OE2	5.68206936107	320.857142857	219.0	2.04645
WT1	5.35228512566	352.384615385	233.0	1.96827
WT2	6.01444050493	427.875	264.0	2.0206
WT4	5.94982332772	451.894736842	264.0	1.8654
KO7	5.89539022242	357.837837838	232.0	1.58517
KO3	4.8029636037	347.894736842	215.0	1.89123
WT6	5.67482519268	344.857142857	227.0	1.76273
OE4	5.74202451878	365.5	228.0	1.88709
KO9	6.01568970271	343.25	232.0	1.82008
WT3	6.08186981128	403.085714286	253.0	1.983
KO1	5.7744839832	410.90625	237.0	2.0194
KO4	5.78481569451	386.567567568	239.0	1.82217
WT5	5.57785823808	265.529411765	214.0	1.81272
KO8	5.80531918074	384.538461538	220.0	1.86133
OE6	5.69455609072	349.5	216.0	1.72795
OE5	5.89612938814	363.384615385	239.0	1.88968
WT7	6.04520545289	351.12244898	246.0	1.92454
OE7	5.58192043968	269.375	200.0	1.70477
WT9	5.56559361941	326.488372093	227.0	1.95412
OE1	5.80620563133	374.529411765	226.0	1.92514
OE8	5.90930877308	305.567567568	218.0	1.77416
OE9	5.73237060761	325.243243243	217.0	1.83121
OE3	5.48435167405	310.34375	204.0	1.80409
