	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38483782796	672.158730159	460.0	2.32927
WT8	5.15182624652	530.358490566	377.0	2.05812
KO2	6.23963243022	656.265625	460.0	2.32327
KO5	6.20107379991	647.444444444	458.0	2.08576
WT1	5.4826205109	591.671875	424.0	2.20118
WT2	6.06925319304	634.333333333	464.0	2.35203
WT4	6.0536144067	638.373333333	473.0	2.11719
KO7	6.03908558137	613.015873016	438.0	2.28548
KO3	4.90662994495	507.015625	382.0	2.25094
WT6	5.85849459591	563.725806452	420.0	2.1208
KO9	6.13091761787	652.0	435.0	2.26346
WT3	6.10146570247	584.042253521	447.0	2.35187
KO1	5.91929866502	566.14084507	433.0	2.26048
KO4	6.03584152156	598.181818182	440.0	2.17482
WT5	5.71422643684	556.2	399.0	2.21893
KO8	5.95616046956	569.085714286	422.0	2.23854
WT7	6.20225881811	636.397058824	454.0	2.30131
WT9	5.61095587013	531.8	420.0	2.19049
