	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3075264842	444.976744186	303.0	2.02072
WT8	5.17314716774	456.5	253.0	1.88593
KO2	6.21267333442	444.169491525	317.0	2.1764
KO5	6.05803861983	574.416666667	308.0	2.11684
WT1	5.41165979523	482.717948718	284.0	2.00868
WT2	5.96070770654	455.0	310.0	2.15763
WT4	6.03266631926	448.362068966	319.0	1.94964
KO7	5.98313405927	461.357142857	297.0	2.04906
KO3	4.89471347393	403.56097561	260.0	1.86248
WT6	5.84169735151	406.625	284.0	1.9463
KO9	5.97967500787	417.255319149	285.0	1.88004
WT3	6.03645372977	391.5	294.0	2.25488
KO1	5.83831126906	431.914893617	290.0	1.99345
KO4	6.0103152503	455.87804878	296.0	1.9776
WT5	5.5822281303	404.125	265.0	1.90761
KO8	5.8986041588	397.386363636	278.0	2.06796
OE6	5.74430260891	380.733333333	264.0	1.8793
OE5	5.84677268656	408.428571429	267.0	1.83137
WT7	6.12135812409	400.12244898	295.0	1.90712
OE7	5.7011715722	349.23255814	254.0	1.96684
WT9	5.66466241267	400.72	283.0	1.89314
OE1	5.86358001366	439.027027027	268.0	1.96208
OE9	5.85969635299	375.026315789	260.0	1.95849
