	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33944301782	492.11627907	337.0	2.08553
WT8	5.15029882229	410.078431373	286.0	1.93312
KO2	6.17670624956	500.322033898	356.0	2.25734
KO5	6.09132617867	518.8	341.0	2.10937
WT1	5.45814121938	537.0	328.0	2.16056
WT2	6.02848736903	462.388888889	341.0	2.14247
WT4	6.09523963557	504.014925373	367.0	2.15089
KO7	6.00162199591	535.529411765	342.0	2.14512
KO3	4.95951778349	460.826086957	303.0	1.99921
WT6	5.82507756301	524.738095238	322.0	2.08361
KO9	6.10291846827	507.117647059	335.0	2.00555
WT3	6.08112403555	456.328125	341.0	2.16086
KO1	5.9342412814	510.0	338.0	2.26341
KO4	6.01392695164	532.025	332.0	2.26418
WT5	5.60051997131	434.255319149	302.0	1.81806
KO8	5.92122005491	599.090909091	325.0	1.95032
WT7	6.14271385132	497.47826087	329.0	2.02124
OE7	5.67369434348	403.192307692	290.0	1.98135
WT9	5.60639798577	468.80952381	310.0	2.11346
OE9	5.86579108637	412.695652174	294.0	1.97365
