	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3913271774	512.977272727	334.0	1.98181
WT8	5.08247699843	443.166666667	276.0	1.94581
KO2	6.22993157461	556.651162791	340.0	2.01081
KO5	6.10881297613	580.317073171	343.0	1.95371
WT1	5.41975496839	417.017857143	302.0	2.10476
WT2	5.97269872809	508.620689655	348.0	2.17452
WT4	6.0428269945	562.021276596	346.0	2.0405
KO7	5.96639735837	469.025	308.0	2.01989
KO3	4.87384367404	431.028571429	269.0	1.92453
WT6	5.78937181702	453.872340426	307.0	1.94874
KO9	6.07239122519	510.073170732	318.0	2.11337
WT3	6.03498373144	536.9375	340.0	2.13786
KO1	5.88597021621	442.775510204	309.0	2.14531
KO4	5.94032711167	497.840909091	316.0	2.19792
WT5	5.60603197958	452.4	299.0	1.93834
KO8	5.97512606974	504.538461538	309.0	2.01984
OE6	5.7348024302	456.081081081	282.0	1.92451
WT7	6.13076138889	489.857142857	317.0	2.24246
OE7	5.70499166067	403.375	283.0	1.99041
WT9	5.59073410078	491.3	321.0	2.17585
OE9	5.86580376337	436.052631579	284.0	1.97349
