	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35750758479	618.442622951	452.0	2.29264
WT8	5.17205003965	489.245901639	378.0	2.0139
KO2	6.25772648431	625.038961039	476.0	2.32341
KO5	6.17383140026	696.967741935	468.0	2.1748
WT1	5.51473641133	583.0	438.0	2.26315
WT2	6.04529562528	596.045454545	459.0	2.33025
WT4	6.14750686133	678.011904762	507.0	2.17423
KO7	6.04794697576	657.161290323	452.0	2.16058
KO3	4.94240846553	591.181818182	415.0	2.1473
WT6	5.89316860789	619.818181818	430.0	2.12072
KO9	6.11860419291	583.333333333	427.0	2.29575
WT3	6.08417060905	575.743589744	451.0	2.32927
KO1	5.94690198839	607.378787879	447.0	2.28549
KO4	6.04713299018	648.815384615	458.0	2.2636
WT5	5.71340425658	573.909090909	407.0	2.26254
KO8	6.00484939128	612.553846154	436.0	2.11561
WT7	6.22195341477	628.038961039	469.0	2.12349
WT9	5.60620315108	583.421875	427.0	2.23428
