	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35199585531	548.275862069	390.0	2.15231
WT8	5.13863100018	479.368421053	339.0	1.96675
KO2	6.26017151179	572.4	417.0	2.2546
KO5	6.17189190797	589.6	395.0	2.07117
WT1	5.46563516513	503.653846154	357.0	2.11215
WT2	6.03247498641	540.0	407.0	2.24804
WT4	6.05656374489	615.265625	419.0	2.11781
KO7	6.01263766417	567.388888889	382.0	2.15196
KO3	4.83601117104	450.75	318.0	2.20818
WT6	5.84841535142	475.053571429	358.0	1.89817
KO9	6.05700610205	513.58490566	365.0	2.12527
WT3	6.10357022899	553.220338983	393.0	2.32959
KO1	5.86852226718	520.454545455	368.0	2.24835
KO4	6.00534297185	520.279069767	357.0	2.15335
WT5	5.63510498805	568.333333333	350.0	2.21862
KO8	5.94915032767	484.375	359.0	1.98009
WT7	6.23167610897	552.411764706	401.0	2.10164
WT9	5.60950820072	592.333333333	377.0	2.22827
