	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.22401304649	389.019230769	288.0	2.05001
WT8	5.01904861245	430.363636364	242.0	1.8381
KO2	6.1098590758	469.285714286	306.0	2.03285
KO5	6.11249108304	429.638297872	295.0	1.80929
WT1	5.34883537094	508.348837209	298.0	2.14854
WT2	5.93452360298	459.222222222	318.0	2.13644
WT4	6.07531111781	537.12244898	327.0	2.03897
KO7	5.91569560219	482.588235294	283.0	1.96667
KO3	4.81609169586	387.0	247.0	1.77175
WT6	5.89117920978	530.0	299.0	2.01687
KO9	6.0779376595	438.12244898	302.0	2.07171
WT3	6.00080679448	554.03030303	296.0	2.01314
KO1	5.84407720867	471.348837209	294.0	2.21157
KO4	5.97000861022	390.019607843	285.0	1.96178
WT5	5.6171129569	353.849056604	266.0	2.02061
KO8	5.89166277913	407.170731707	274.0	1.95519
OE6	5.71399647746	432.027027027	261.0	1.83248
OE5	5.85167992304	393.657894737	266.0	1.88976
WT7	6.11994693072	436.15	289.0	1.97695
OE7	5.68379193568	340.0	251.0	1.9387
WT9	5.58234624863	490.108108108	284.0	1.97457
OE1	5.8769720781	460.935483871	264.0	1.91701
OE9	5.83167391199	393.181818182	255.0	1.9289
