	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35309649072	474.222222222	302.0	1.96241
WT8	5.07586564888	416.027027027	245.0	1.88238
KO2	6.13093719289	526.775	304.0	1.95588
KO5	6.11866545995	446.914893617	295.0	1.90347
OE2	5.73067141529	418.441860465	266.0	2.10855
WT1	5.46536988776	511.034482759	273.0	2.09103
WT2	5.94319438461	453.529411765	304.0	2.0401
WT4	6.02303776312	487.857142857	306.0	2.04188
KO7	5.93420373816	388.404255319	270.0	1.88658
KO3	4.86560937285	339.622222222	234.0	1.97868
WT6	5.76712377284	368.534883721	258.0	1.774
KO9	6.11577322886	463.405405405	280.0	2.03608
WT3	6.05409533595	428.666666667	278.0	2.07197
KO1	5.87158468377	413.684210526	270.0	2.16499
KO4	5.99722638121	381.02	278.0	2.16179
WT5	5.60335802884	347.02173913	252.0	1.90093
KO8	5.82332969877	424.625	254.0	1.79122
OE6	5.67880750235	363.027777778	239.0	1.8504
OE5	5.84988681913	376.384615385	257.0	1.86822
WT7	6.11639910214	532.534883721	303.0	2.11732
OE7	5.70504298897	325.217391304	242.0	1.98779
WT9	5.52233093421	448.136363636	272.0	1.94312
OE1	5.8815678424	449.757575758	258.0	1.96208
OE8	5.92194988246	355.052631579	252.0	1.93802
OE9	5.84793124671	374.526315789	252.0	1.85031
