	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.45061007455	637.779411765	446.0	2.32913
WT8	5.17995155934	520.684210526	362.0	2.05828
KO2	6.23270588896	593.060606061	426.0	2.26694
KO5	6.18589007684	519.208333333	415.0	2.19781
WT1	5.48541735474	589.428571429	403.0	2.24104
WT2	6.02193895913	587.181818182	429.0	2.31491
WT4	6.08266212514	583.181818182	425.0	2.13047
KO7	6.02102130518	628.117647059	409.0	2.26287
KO3	4.88768250419	524.395833333	347.0	2.20411
WT6	5.84559365977	571.595744681	382.0	2.0354
KO9	6.0909317618	504.714285714	394.0	2.27096
WT3	6.0935983855	607.406779661	418.0	2.35159
KO1	5.93802305361	547.779661017	399.0	2.09351
KO4	6.03653422893	566.928571429	403.0	2.27164
WT5	5.70467965378	507.157894737	369.0	2.10819
KO8	5.95017495564	634.25	392.0	2.10819
WT7	6.2200659797	584.4	429.0	2.12365
WT9	5.58951299563	530.081967213	384.0	2.23476
