	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.30876447325	484.651162791	313.0	2.16176
WT8	5.12979472219	440.27027027	260.0	1.92304
KO2	6.17786852852	433.849056604	308.0	2.15173
KO5	6.17019982953	457.071428571	301.0	2.07762
WT1	5.43896427384	409.886363636	281.0	2.12152
WT2	5.92599100302	437.050847458	314.0	2.16373
WT4	5.96465014501	452.914893617	301.0	1.97507
KO7	5.99528241083	483.0	297.0	1.96715
KO3	4.75454614517	361.11627907	246.0	1.9411
WT6	5.79491552098	447.568181818	288.0	1.91151
KO9	6.10260047587	460.456521739	300.0	2.04871
WT3	5.97833083979	453.571428571	292.0	2.23584
KO1	5.82671423321	483.5	293.0	2.06546
KO4	5.9087362	383.578947368	271.0	1.98389
WT5	5.70517507809	474.756756757	285.0	2.0176
KO8	5.89813980039	465.117647059	279.0	1.90692
OE6	5.71551710577	390.794117647	251.0	1.8805
OE5	5.83251971003	446.090909091	271.0	1.86822
WT7	6.17821913933	470.02	310.0	1.97274
OE7	5.68926161494	416.923076923	266.0	2.01001
WT9	5.58710177757	441.468085106	287.0	2.09079
OE1	5.89057459009	456.285714286	269.0	1.96222
OE9	5.8358689989	301.468085106	244.0	1.9137
