	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.22146559213	384.936170213	262.0	1.88582
WT8	5.08025160305	296.6	197.0	1.77091
KO2	6.05957768319	411.162162162	255.0	2.12755
KO5	5.96731675944	362.0	242.0	1.86256
OE2	5.68518054816	372.571428571	235.0	1.99757
WT1	5.34687231855	371.096774194	224.0	2.11329
WT2	5.82304959503	416.357142857	263.0	2.12788
WT4	5.88710483285	499.1875	257.0	2.01259
KO7	5.86611421504	380.731707317	245.0	2.08913
KO3	4.62070101939	279.538461538	188.0	1.88656
WT6	5.6908036084	306.566037736	231.0	1.28799
OE4	5.7569786592	397.5	234.0	1.95698
KO9	5.92842172173	372.03030303	228.0	1.89283
WT3	5.97538415782	456.121212121	254.0	2.13482
KO1	5.82964848684	354.636363636	225.0	1.97446
KO4	5.982158288	364.275	243.0	1.91426
WT5	5.5636200851	350.871794872	229.0	1.90865
KO8	5.80338017891	364.0	223.0	1.98246
OE6	5.7161665272	338.277777778	222.0	1.73728
OE5	5.79032982683	370.666666667	219.0	1.68096
WT7	6.1234758364	447.75	256.0	2.02985
OE7	5.64965492329	344.8125	214.0	1.82959
WT9	5.37994305064	323.130434783	224.0	2.06936
OE1	5.83537578699	349.285714286	219.0	1.54175
OE8	5.86702521455	313.365853659	220.0	1.82984
OE9	5.86775830146	345.675675676	225.0	1.7183
OE3	5.49110902192	311.0	206.0	1.40018
