	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40562997566	612.082191781	459.0	2.31505
WT8	5.1319972709	542.559322034	380.0	1.98949
KO2	6.25032436471	639.217391304	464.0	2.08017
KO5	6.17378643899	644.727272727	452.0	2.21995
WT1	5.50648395625	573.0	430.0	2.27001
WT2	6.03656711888	611.015384615	457.0	2.32513
WT4	6.08099677351	603.843373494	471.0	2.15149
KO7	6.02776663453	613.666666667	423.0	2.27003
KO3	4.90892647381	480.895833333	356.0	2.20686
WT6	5.86447721536	547.044117647	416.0	2.14568
KO9	6.1589921579	636.232142857	434.0	2.28625
WT3	6.08348608432	542.43902439	437.0	2.35187
KO1	5.91735178285	646.333333333	431.0	2.13029
KO4	6.01868627618	607.018181818	425.0	2.19683
WT5	5.67778116368	584.346938776	397.0	2.15341
KO8	5.97140853391	589.0	409.0	2.21911
WT7	6.19767345346	583.08	440.0	2.12399
WT9	5.6382373542	583.0	434.0	2.29466
