	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3400112051	567.22	389.0	2.09451
WT8	5.12566426894	461.642857143	332.0	1.97787
KO2	6.20738736968	606.444444444	405.0	2.16821
KO5	6.12434724607	566.22	388.0	2.22655
WT1	5.48726331125	528.047619048	378.0	2.21913
WT2	6.08965833697	570.833333333	417.0	2.26399
WT4	6.04302952631	647.5	422.0	2.0851
KO7	6.01584848141	515.105263158	368.0	2.15179
KO3	4.92401693425	507.936170213	335.0	2.18543
WT6	5.88679787068	541.12244898	370.0	1.94655
KO9	6.10585697303	508.352941176	366.0	2.18023
WT3	6.07367499011	549.915254237	385.0	2.26349
KO1	5.89055851554	528.033898305	377.0	2.27081
KO4	5.99038542994	542.275862069	384.0	2.29293
WT5	5.66250231954	506.962264151	356.0	2.15271
KO8	5.96811262969	507.222222222	366.0	2.0345
WT7	6.1658643046	506.015873016	383.0	2.25007
WT9	5.61258978567	505.842105263	361.0	2.02757
