	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37285224077	546.703125	399.0	2.29291
WT8	5.15419211668	426.178571429	323.0	1.99275
KO2	6.29192284091	664.693548387	433.0	2.2576
KO5	6.16134129535	541.818181818	387.0	2.01911
WT1	5.48639908731	557.018181818	375.0	2.22575
WT2	5.9984795943	534.1	390.0	2.22955
WT4	6.0384110206	622.898305085	410.0	2.08569
KO7	6.04154359214	492.0	371.0	2.28609
KO3	4.90197994688	515.170212766	334.0	2.17603
WT6	5.84935464944	524.277777778	369.0	2.10176
KO9	6.11095855866	495.424242424	378.0	2.21661
WT3	6.08178764119	593.052631579	397.0	2.32989
KO1	5.90029660705	455.779411765	366.0	2.2156
KO4	5.98960631727	498.016393443	373.0	2.13817
WT5	5.65868835898	495.227272727	341.0	2.14679
KO8	5.9399067474	485.489795918	347.0	2.03534
WT7	6.24668428036	585.766666667	402.0	2.27855
WT9	5.59402018213	527.807692308	359.0	2.02023
