	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.42324640851	701.322033898	472.0	2.26462
WT8	5.18877311466	509.411764706	388.0	2.03648
KO2	6.2415405794	658.796875	465.0	2.30049
KO5	6.20539685754	615.378787879	455.0	2.28559
WT1	5.48806083292	552.046153846	417.0	2.28486
WT2	6.05857099313	663.333333333	462.0	2.32943
WT4	6.07261387043	712.702702703	495.0	2.16171
KO7	5.97760950404	600.185185185	420.0	2.30729
KO3	4.88416259121	540.928571429	377.0	2.17531
WT6	5.8738475757	609.12244898	419.0	2.21256
KO9	6.12622483411	589.693548387	435.0	2.30713
WT3	6.08846821296	592.042253521	445.0	2.35187
KO1	5.91341075011	616.48	449.0	2.26371
KO4	6.04225029066	603.172413793	433.0	2.32986
WT5	5.68049494385	520.153846154	399.0	2.21902
KO8	5.95262691235	637.0	425.0	2.22636
WT7	6.23090782416	705.474576271	462.0	2.30145
WT9	5.60367065785	590.758064516	427.0	2.27096
