	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39300732611	590.928571429	427.0	2.13709
WT8	5.13773070116	501.222222222	360.0	2.0365
KO2	6.24225807099	578.166666667	448.0	2.16821
KO5	6.1925127672	663.786885246	450.0	2.10851
WT1	5.47651790873	580.164179104	420.0	2.21928
WT2	6.04692377377	570.987012987	450.0	2.32927
WT4	6.06680500787	703.75	480.0	2.12916
KO7	6.03510775215	648.166666667	430.0	2.20419
KO3	4.89063922931	504.653846154	358.0	2.17665
WT6	5.87274793499	569.220338983	409.0	2.16779
KO9	6.10532115853	531.015625	406.0	2.28534
WT3	6.10356501042	638.131147541	445.0	2.35187
KO1	5.88500261318	621.754098361	421.0	2.21249
KO4	6.03309419941	643.137931034	432.0	2.11541
WT5	5.65505639815	499.267857143	376.0	2.1607
KO8	5.97564592767	564.85	405.0	2.21244
WT7	6.20636427523	607.013157895	452.0	2.12457
WT9	5.60821039748	563.21875	409.0	2.21247
