	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38130726906	492.2	358.0	2.08569
WT8	5.13618190561	455.512195122	290.0	1.9308
KO2	6.25367049616	521.392857143	367.0	2.21084
KO5	6.1532946326	497.279069767	334.0	1.93178
WT1	5.47671024291	516.636363636	329.0	2.17557
WT2	5.97337263993	527.20754717	369.0	2.22179
WT4	6.04209370499	528.553846154	381.0	2.04115
KO7	6.00289827723	542.294117647	346.0	2.06795
KO3	4.83945806471	433.5	291.0	2.10393
WT6	5.84426375936	511.659574468	336.0	1.93239
KO9	6.1084943547	461.294117647	335.0	2.06562
WT3	5.99013784785	565.125	339.0	2.15958
KO1	5.90886195352	451.32	327.0	2.1228
KO4	5.95157162103	424.491803279	328.0	2.00962
WT5	5.64439320633	456.468085106	317.0	2.09361
KO8	5.94987620838	487.857142857	315.0	2.01493
WT7	6.17705176268	660.813953488	365.0	2.22014
OE7	5.71267122694	408.0	301.0	2.02501
WT9	5.6538438893	490.732142857	341.0	2.02144
