	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39461240679	748.285714286	462.0	2.307
WT8	5.1743814921	541.277777778	386.0	2.0365
KO2	6.25446164884	666.095890411	483.0	2.30143
KO5	6.16028962258	585.0	448.0	2.0416
WT1	5.49614022006	573.220588235	426.0	2.24803
WT2	6.04153399531	588.388888889	459.0	2.33765
WT4	6.08298923828	654.02247191	502.0	2.15245
KO7	6.01653101769	656.045454545	456.0	2.32927
KO3	4.89467739409	511.355932203	380.0	2.22147
WT6	5.84281429019	546.045454545	419.0	2.14601
KO9	6.10024810089	585.223880597	440.0	2.26062
WT3	6.10105755171	605.14084507	454.0	2.35187
KO1	5.92783499731	635.4	447.0	2.28533
KO4	6.00965213435	535.942857143	427.0	2.29322
WT5	5.66411844726	667.523809524	405.0	2.248
KO8	6.01220904646	568.205479452	433.0	2.10829
WT7	6.21626608135	635.904109589	466.0	2.30083
WT9	5.63381557505	568.014492754	427.0	2.23496
