	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.42423319527	486.631578947	355.0	2.29215
WT8	5.1228070664	499.595744681	310.0	1.95485
KO2	6.20774177683	514.0	360.0	2.03613
KO5	6.12136878288	549.139534884	345.0	2.03287
WT1	5.43674302105	458.654545455	331.0	2.17546
WT2	5.96237642112	522.75	359.0	2.31737
WT4	5.99255734665	552.406779661	373.0	2.04243
KO7	5.9499863308	494.782608696	329.0	1.89012
KO3	4.90902131514	420.1875	293.0	2.05424
WT6	5.87201315968	493.456521739	333.0	1.99103
KO9	6.15116478414	474.050847458	351.0	2.23552
WT3	5.96486388428	482.392857143	344.0	2.32913
KO1	5.85800343584	459.05	334.0	2.22589
KO4	5.98141575456	509.195652174	338.0	2.02734
WT5	5.66710240815	444.255319149	312.0	2.10862
KO8	5.96274662117	539.333333333	321.0	1.99577
WT7	6.18099892191	479.0	354.0	2.03594
OE7	5.718490295	383.593220339	298.0	2.02487
WT9	5.55004138532	498.0	323.0	2.15397
