	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35531994369	519.65	329.0	2.16075
WT8	5.17404982803	421.5	279.0	1.91043
KO2	6.21167807785	486.52	334.0	2.21358
KO5	6.19929201377	509.269230769	343.0	1.9977
WT1	5.38868596971	459.25	308.0	1.99316
WT2	5.98689022363	485.166666667	337.0	2.13568
WT4	5.98909701968	503.6	344.0	2.03756
KO7	5.99651441848	485.575	313.0	2.18255
KO3	4.8834735085	468.756756757	279.0	1.96104
WT6	5.87420664389	518.226415094	332.0	1.87629
KO9	6.06110737084	449.1875	315.0	2.09309
WT3	6.05611469212	489.392857143	335.0	2.22402
KO1	5.87671664982	454.666666667	317.0	2.1118
KO4	5.9520833845	476.826086957	319.0	2.09393
WT5	5.62811720773	355.069767442	274.0	2.12425
KO8	5.99511927218	433.5	304.0	1.95226
OE6	5.74123373267	399.97826087	279.0	1.92451
WT7	6.16047445129	519.069767442	333.0	2.17589
OE7	5.70213611015	396.170212766	280.0	2.02485
WT9	5.52342232354	506.512195122	302.0	2.01354
OE9	5.84187224324	380.217391304	279.0	1.91402
