	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35531005929	483.241935484	370.0	2.25546
WT8	5.17417666469	462.620689655	329.0	1.97674
KO2	6.17724408751	530.2	373.0	2.0878
KO5	6.19695922449	510.220588235	385.0	2.20564
WT1	5.44425654308	500.277777778	345.0	2.18209
WT2	6.0286105523	543.0	390.0	2.22428
WT4	6.01974090342	591.0	402.0	2.08605
KO7	6.02561740802	589.9	357.0	2.1518
KO3	4.86001403434	452.654545455	314.0	2.16269
WT6	5.78473663767	460.105263158	339.0	2.09858
KO9	6.13026612598	555.346938776	368.0	2.08342
WT3	6.07642935127	561.631578947	381.0	2.31431
KO1	5.87339065873	497.137931034	357.0	2.16824
KO4	5.95469890669	524.195652174	353.0	2.04377
WT5	5.64772258273	450.88372093	319.0	2.18227
KO8	5.95830579905	576.520833333	365.0	1.96477
WT7	6.22830287896	521.278688525	373.0	2.23693
WT9	5.61941540374	462.0	345.0	2.10002
