	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39980276914	598.878787879	425.0	2.2845
WT8	5.16107031021	456.105263158	335.0	2.03576
KO2	6.24862975116	604.372881356	420.0	2.30131
KO5	6.20873388719	563.132075472	400.0	1.998
WT1	5.49853895464	494.692307692	383.0	2.21892
WT2	6.01255592427	587.263157895	419.0	2.23051
WT4	6.09879914086	611.076923077	448.0	2.15231
KO7	6.05180493131	554.721311475	402.0	2.18254
KO3	4.88345022393	497.0	342.0	2.15451
WT6	5.86904788529	607.196078431	391.0	2.17609
KO9	6.1193665763	547.55	390.0	2.18888
WT3	6.05780659265	519.151515152	396.0	2.33735
KO1	5.90891685377	520.217391304	393.0	2.2385
KO4	5.9989845734	614.192307692	405.0	2.17426
WT5	5.62333597174	585.837209302	366.0	2.15355
KO8	5.96305956791	572.018518519	384.0	2.19741
WT7	6.17072974252	548.086956522	403.0	2.21215
WT9	5.63066656182	624.509090909	399.0	2.07115
