	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39339318178	647.0	449.0	2.31489
WT8	5.17193903608	513.015873016	390.0	2.05828
KO2	6.25934925852	622.259259259	473.0	2.16805
KO5	6.19094849194	642.891891892	471.0	2.21973
WT1	5.48081318745	596.6	425.0	2.22635
WT2	6.03532151558	671.471698113	469.0	2.31587
WT4	6.07968737047	644.182926829	491.0	2.15149
KO7	6.04405229552	564.088235294	435.0	2.27107
KO3	4.9400282479	528.137931034	388.0	2.24419
WT6	5.8832440655	589.114754098	425.0	2.09887
KO9	6.15061388987	574.322033898	430.0	2.23864
WT3	6.09024130767	569.192307692	448.0	2.35173
KO1	5.90518428688	623.447761194	443.0	2.28549
KO4	6.04867732205	561.837837838	445.0	2.15289
WT5	5.70410317559	621.92	416.0	2.26268
KO8	5.96583871649	499.561643836	405.0	2.17393
WT7	6.21044940858	715.966666667	468.0	2.24229
WT9	5.61358187537	562.014925373	425.0	2.06378
