	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37127163453	449.017241379	336.0	2.13001
WT8	5.08389444962	380.12244898	275.0	2.01395
KO2	6.22185998234	590.11627907	354.0	2.0453
KO5	6.1973286443	449.060606061	348.0	2.21624
WT1	5.51540394365	440.272727273	319.0	2.04877
WT2	5.95123286752	452.03125	346.0	2.2189
WT4	6.04281491399	610.196078431	367.0	2.08496
KO7	5.96601728541	487.888888889	335.0	2.01973
KO3	4.83027943268	394.056603774	283.0	2.06629
WT6	5.85542069442	525.416666667	317.0	1.90281
KO9	6.12214135979	545.15	329.0	2.05018
WT3	6.01419564108	458.5	328.0	2.15973
KO1	5.90427354608	499.489795918	331.0	2.1053
KO4	6.00897343346	476.142857143	331.0	2.18304
WT5	5.63890267439	472.575	300.0	2.13844
KO8	5.91996076166	510.384615385	318.0	2.09008
WT7	6.20127133746	530.591836735	346.0	2.01329
OE7	5.72744741228	409.918367347	292.0	1.95512
WT9	5.59705093799	534.063829787	330.0	1.93026
OE9	5.87605651772	394.0	293.0	1.92904
