	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35970395642	679.368421053	442.0	2.24951
WT8	5.13967324125	489.0	357.0	2.05826
KO2	6.20339637577	651.4	451.0	2.22139
KO5	6.18742123832	608.388888889	423.0	2.21995
WT1	5.4517885402	632.0	401.0	2.24787
WT2	6.03035263261	570.014705882	431.0	2.217
WT4	6.06024012809	606.544117647	440.0	2.15225
KO7	6.02204834835	556.083333333	419.0	2.11575
KO3	4.91480575883	480.095238095	361.0	2.18613
WT6	5.85377845759	585.018181818	403.0	2.01362
KO9	6.09086332243	525.101694915	400.0	2.2241
WT3	6.11136027343	579.01369863	430.0	2.32927
KO1	5.92028429565	536.046875	403.0	2.10851
KO4	6.04303281792	594.591836735	410.0	2.06415
WT5	5.67007961039	552.725490196	378.0	2.24046
KO8	5.95977072674	558.875	398.0	2.04938
WT7	6.18169385557	694.607142857	432.0	2.10941
WT9	5.64889097939	534.238095238	397.0	2.04207
