	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38694403829	612.0	402.0	2.30729
WT8	5.16665426201	468.103448276	345.0	2.011
KO2	6.26754678001	584.985074627	427.0	2.25444
KO5	6.21482921572	639.282608696	406.0	2.06445
WT1	5.47335642254	549.640625	391.0	2.22635
WT2	6.03925982821	570.982758621	408.0	2.29313
WT4	6.07655932419	626.418918919	448.0	2.13033
KO7	6.04965353831	500.272727273	379.0	2.08642
KO3	4.89965299572	505.660377358	345.0	2.1632
WT6	5.86008381239	538.285714286	375.0	2.02295
KO9	6.10528931574	499.178571429	378.0	2.22003
WT3	6.08411029844	551.333333333	395.0	2.33721
KO1	5.92270301787	645.557692308	404.0	2.19412
KO4	5.99415950045	600.12244898	390.0	2.13105
WT5	5.67998549642	490.375	365.0	2.1827
KO8	5.97346067885	600.522727273	373.0	2.21268
WT7	6.19785997834	592.196721311	409.0	2.279
WT9	5.60405859692	508.157894737	370.0	2.19783
