	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35811166181	500.654545455	362.0	2.07889
WT8	5.18090873719	465.568181818	306.0	2.04329
KO2	6.21084391026	610.157894737	387.0	2.23586
KO5	6.13723800993	575.0	377.0	2.00448
WT1	5.46464807527	460.381818182	337.0	2.1096
WT2	6.00986186147	500.254237288	371.0	2.18593
WT4	6.01906047723	577.0	391.0	2.1075
KO7	6.01731656751	463.0	344.0	2.04843
KO3	4.79306971334	413.403846154	296.0	2.09614
WT6	5.86251166922	492.022222222	336.0	1.88542
KO9	6.12604687292	463.857142857	337.0	2.12192
WT3	6.06578412818	514.75	364.0	2.24917
KO1	5.91006226852	536.058823529	348.0	2.21658
KO4	5.94813576865	477.0	356.0	2.1084
WT5	5.64494251383	483.875	320.0	2.13873
KO8	5.92403408263	471.790697674	322.0	2.05755
WT7	6.14156058786	612.25	370.0	2.10849
WT9	5.61328085508	458.016393443	339.0	2.12407
