	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3621773185	550.956521739	363.0	2.07198
WT8	5.17088042192	473.458333333	312.0	1.8937
KO2	6.18889544059	546.75	373.0	2.14429
KO5	6.15992196206	592.063829787	373.0	2.08476
WT1	5.44573909328	471.092307692	348.0	2.22591
WT2	5.97597591544	484.178571429	363.0	2.25828
WT4	6.0165908781	612.368421053	392.0	2.09438
KO7	5.96406786997	434.057692308	325.0	2.05549
KO3	4.90393825101	492.052631579	301.0	2.07211
WT6	5.81125431581	466.058823529	333.0	2.03221
KO9	6.09653612352	478.468085106	339.0	1.95955
WT3	6.0951512647	554.857142857	371.0	2.33721
KO1	5.80371107814	542.0	338.0	2.05604
KO4	6.01798725249	466.338709677	355.0	2.00203
WT5	5.65917335358	506.5	325.0	2.13001
KO8	6.00140321388	546.682926829	339.0	2.11319
WT7	6.17687456866	599.222222222	364.0	2.1883
WT9	5.61247163942	516.357142857	350.0	1.99473
