	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37275387831	643.915492958	467.0	2.29327
WT8	5.16802525011	534.109090909	384.0	2.05842
KO2	6.21561317815	663.614285714	475.0	2.32327
KO5	6.19398533296	578.086956522	447.0	2.08653
WT1	5.46877559793	540.533333333	427.0	2.22635
WT2	6.04314271308	628.0	472.0	2.32943
WT4	6.09961420614	675.569620253	498.0	2.15245
KO7	6.04936200047	635.672413793	443.0	2.2187
KO3	4.87986545092	519.93220339	380.0	2.25703
WT6	5.88441938	585.898305085	428.0	2.14699
KO9	6.11915969907	565.0	430.0	2.29293
WT3	6.09769572728	569.220779221	450.0	2.35187
KO1	5.90988899881	533.6	432.0	2.28549
KO4	6.05347023701	623.892307692	445.0	2.13132
WT5	5.68270499188	577.395833333	400.0	2.15197
KO8	5.98824938142	644.898305085	432.0	2.17365
WT7	6.23034419935	685.126760563	478.0	2.30083
WT9	5.64198017969	603.671875	436.0	2.26342
