	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.20877233046	257.277777778	176.0	1.62409
WT8	4.80261559545	211.038461538	126.0	1.29115
KO2	5.90062949938	308.096774194	176.0	1.93525
KO5	6.02784472883	287.5625	176.0	1.70417
OE2	5.54289293098	294.055555556	144.0	1.67409
WT1	5.27179769475	247.0	157.0	1.59815
WT2	5.66704402373	295.111111111	166.0	1.78
WT4	5.75731994237	282.588235294	170.0	1.73725
KO7	5.70401951669	215.333333333	146.0	1.43374
KO3	4.6369865415	209.964285714	131.0	1.19206
WT6	5.73252215368	253.785714286	152.0	1.647
OE4	5.61238063521	253.0	148.0	1.24569
KO9	5.88490957535	307.576923077	167.0	1.46808
WT3	5.80058408466	306.791666667	165.0	1.5933
KO1	5.54136976803	348.894736842	152.0	1.37593
KO4	5.78536886582	281.4	155.0	1.53537
WT5	5.53859204306	205.294117647	146.0	1.16312
KO8	5.67673037947	224.933333333	149.0	1.64103
OE6	5.59433045296	251.730769231	145.0	1.42212
OE5	5.53852784616	229.441176471	150.0	1.53386
WT7	5.89581281157	242.428571429	161.0	1.63959
OE7	5.49818587879	253.615384615	144.0	1.61403
WT9	5.40202077899	323.0	153.0	1.61702
OE1	5.64782522884	231.55	137.0	1.13919
OE8	5.78931706565	290.222222222	158.0	1.63933
OE9	5.82522096522	224.483870968	151.0	1.64881
OE3	5.38627644982	240.625	140.0	1.66923
