	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40763626292	682.482142857	461.0	2.31426
WT8	5.15585456665	572.346938776	385.0	2.05812
KO2	6.2711351909	633.333333333	492.0	2.27945
KO5	6.17736558714	636.553846154	460.0	2.26357
WT1	5.50997040897	546.538461538	434.0	2.24803
WT2	6.03886829049	616.421875	460.0	2.28505
WT4	6.08694300759	636.111111111	493.0	2.17423
KO7	6.0490468092	573.868421053	444.0	2.27058
KO3	4.87638283069	503.05	378.0	2.22235
WT6	5.88455516113	556.213333333	432.0	2.19074
KO9	6.13730238691	587.0	442.0	2.20404
WT3	6.09797664105	607.083333333	456.0	2.35187
KO1	5.92248910136	716.050847458	458.0	2.28549
KO4	6.08373891964	623.318181818	454.0	2.28611
WT5	5.67150743198	542.781818182	395.0	2.21899
KO8	5.97032670708	528.285714286	416.0	2.13013
WT7	6.21926847105	653.380952381	459.0	2.30083
WT9	5.62865121907	579.0	436.0	2.2125
