	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27122984346	360.666666667	234.0	1.84521
WT8	4.93630160904	299.428571429	185.0	1.68794
KO2	5.98742338952	308.023255814	219.0	1.86341
KO5	6.06729182018	355.195652174	241.0	1.8156
OE2	5.64643146123	309.65	205.0	1.85607
WT1	5.36541127921	312.196078431	219.0	1.82574
WT2	5.85864218676	446.4	228.0	2.07814
WT4	5.8946782746	353.733333333	237.0	1.78384
KO7	5.92888208643	367.317073171	229.0	2.03946
KO3	4.69936452954	318.555555556	180.0	1.78136
WT6	5.72600601269	364.0	214.0	1.64235
OE4	5.66393761365	378.25	200.0	1.42842
KO9	5.90740780877	318.885714286	212.0	1.59364
WT3	5.93882871299	341.090909091	217.0	1.99234
KO1	5.77439697956	359.833333333	211.0	1.98809
KO4	5.88898296315	350.170731707	227.0	1.78422
WT5	5.60843638717	289.256410256	202.0	1.8093
KO8	5.86629589492	368.0	221.0	1.85779
OE6	5.65757993923	322.322580645	196.0	1.71538
OE5	5.74348052264	286.153846154	201.0	1.68063
WT7	6.06848545774	377.03030303	224.0	1.83021
OE7	5.58359810896	311.538461538	190.0	1.89791
WT9	5.54899047262	407.75	209.0	1.72728
OE1	5.80076741465	335.103448276	197.0	1.43514
OE8	5.89662868118	283.957446809	208.0	1.84014
OE9	5.83762647423	369.8125	212.0	1.43393
OE3	5.47361271242	341.6	199.0	1.78223
