	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38248676043	564.288135593	397.0	2.2844
WT8	5.1780934701	491.277777778	336.0	1.98951
KO2	6.20591506283	600.103448276	410.0	2.30133
KO5	6.18209207436	513.685185185	377.0	1.99653
WT1	5.48305983152	520.516666667	372.0	2.21373
WT2	6.0315704288	612.181818182	409.0	2.28694
WT4	6.10113253726	629.765625	426.0	2.06407
KO7	6.05080370812	574.519230769	382.0	2.1757
KO3	4.88002383705	512.333333333	326.0	2.18298
WT6	5.86099616991	472.338709677	361.0	1.85471
KO9	6.17746152652	576.018518519	388.0	2.29553
WT3	6.05006473282	586.666666667	396.0	2.13849
KO1	5.92749486301	570.303571429	389.0	2.22707
KO4	6.04376725737	499.444444444	365.0	2.16151
WT5	5.63026770882	555.75	337.0	2.19651
KO8	5.96320993969	551.442307692	367.0	2.04044
WT7	6.2153857793	529.043478261	396.0	2.10153
WT9	5.59836403244	553.058823529	365.0	2.03534
