	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38412243577	648.5	413.0	2.08587
WT8	5.19833366343	496.732142857	347.0	1.98884
KO2	6.27867325654	599.971014493	427.0	2.23296
KO5	6.16943251095	517.016129032	390.0	1.96955
WT1	5.48813411502	573.881355932	392.0	2.20443
WT2	6.01139226242	563.308823529	414.0	2.30742
WT4	6.09834053401	601.12987013	438.0	2.17395
KO7	6.02536646653	540.0	386.0	2.26317
KO3	4.92784245313	534.717391304	341.0	2.16293
WT6	5.8598068961	508.264150943	369.0	1.98749
KO9	6.06965588192	513.307692308	376.0	2.1716
WT3	6.0694695104	547.258064516	397.0	2.31414
KO1	5.89966903383	584.25	389.0	2.27049
KO4	5.99232940947	585.5	377.0	2.22736
WT5	5.68262365512	502.62	355.0	2.15407
KO8	5.96798631945	548.538461538	372.0	2.02678
WT7	6.18453404764	589.661290323	407.0	2.30145
WT9	5.59713063808	512.590163934	373.0	2.26266
