	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.87481956934	200.64	120.0	1.41321
WT8	4.97104190968	238.666666667	100.0	1.14845
KO2	5.70624431453	189.0	113.0	1.63935
KO5	5.86469874683	281.05	127.0	1.67945
OE2	5.36177109646	160.416666667	103.0	0.88044
WT1	5.06816196453	161.625	102.0	1.49753
WT2	5.51235386806	269.055555556	119.0	1.64766
WT4	5.88272783968	210.055555556	115.0	1.55317
KO7	5.62039222058	258.571428571	110.0	1.37578
KO3	4.33585325648	168.8	89.0	1.00783
WT6	5.42464539884	203.647058824	103.0	1.02919
OE4	5.3933511123	172.714285714	102.0	1.02769
KO9	5.35993921273	191.588235294	101.0	1.06695
WT3	5.70916694202	185.315789474	110.0	1.66846
KO1	5.40280968888	183.0	98.0	1.15018
KO4	5.4751954868	180.157894737	102.0	1.05276
WT5	5.1831509557	170.526315789	98.0	1.57652
KO8	5.45485543201	336.909090909	111.0	1.26522
OE6	5.28238719809	146.473684211	92.0	1.01018
OE5	5.27322257575	209.2	99.0	1.34657
WT7	5.7611231524	197.538461538	120.0	1.50867
OE7	5.18294700176	186.4375	97.0	1.64644
WT9	5.10926143955	224.333333333	96.0	1.23571
OE1	5.76856957963	221.105263158	115.0	1.63137
OE8	5.47823191687	181.0	105.0	1.40516
OE9	5.49167092206	181.5	102.0	1.34024
OE3	5.25602330726	188.666666667	100.0	1.31844
