	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33256936303	449.1875	322.0	1.96274
WT8	5.13595868203	403.8	273.0	1.92299
KO2	6.16471495818	523.32	337.0	2.09998
KO5	6.06831870241	431.404255319	313.0	2.18272
WT1	5.48667282785	433.528301887	312.0	1.97508
WT2	5.99841646382	533.875	337.0	2.17386
WT4	6.01272239876	582.0	354.0	2.04284
KO7	6.01525925675	461.285714286	318.0	2.04933
KO3	4.74316004608	352.0	257.0	1.8562
WT6	5.80613895859	444.222222222	312.0	1.94789
KO9	6.04084799833	471.875	308.0	1.96628
WT3	6.07385509734	449.5	322.0	2.24818
KO1	5.94554418005	410.375	311.0	2.05686
KO4	5.99662577534	495.348837209	318.0	2.04257
WT5	5.58336992498	484.5	296.0	2.09354
KO8	5.90981468925	474.046511628	308.0	1.96561
OE6	5.74687364729	409.418604651	280.0	1.92451
WT7	6.1255133714	505.695652174	329.0	1.9904
OE7	5.72298198215	399.434782609	283.0	2.00302
WT9	5.52569829772	491.024390244	302.0	2.02438
OE9	5.87689320674	418.5	286.0	1.97351
