	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34896271327	563.807692308	374.0	2.1153
WT8	5.10123413353	415.172413793	308.0	2.02052
KO2	6.2649190264	546.75862069	379.0	2.21055
KO5	6.12587283569	527.2	370.0	2.01408
WT1	5.47944575522	476.42	336.0	2.17754
WT2	5.94785425082	528.0	374.0	2.29279
WT4	6.06015192204	587.553571429	388.0	2.13047
KO7	5.96651816236	486.117647059	339.0	2.16648
KO3	4.88013925009	403.11627907	288.0	2.04995
WT6	5.84907907357	522.466666667	339.0	1.92856
KO9	6.11956644864	542.956521739	355.0	2.22702
WT3	6.04739656822	527.018518519	362.0	2.11589
KO1	5.84590406628	521.840909091	340.0	2.18164
KO4	5.892888641	586.459459459	342.0	2.0275
WT5	5.6288001423	457.272727273	316.0	2.04321
KO8	5.92609053748	608.277777778	338.0	1.98995
WT7	6.16037606253	494.245901639	361.0	2.01341
WT9	5.57884397767	430.444444444	330.0	1.99859
