	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.16653639575	419.625	205.0	2.02265
WT8	5.00918452955	247.884615385	155.0	1.4162
KO2	5.98864040582	310.0	190.0	1.71616
KO5	5.93717183343	304.459459459	201.0	1.74857
OE2	5.63962593436	295.206896552	175.0	1.86699
WT1	5.27054241167	276.935483871	175.0	1.93689
WT2	5.96452775561	322.622222222	217.0	1.85244
WT4	5.85201027048	364.677419355	205.0	1.81288
KO7	5.80528036747	289.447368421	191.0	1.83264
KO3	4.78978888917	256.285714286	166.0	1.83948
WT6	5.69728451044	404.12	194.0	1.59206
OE4	5.6342875036	378.12	188.0	1.66337
KO9	5.9784101621	313.535714286	192.0	1.77035
WT3	5.87947051773	319.416666667	198.0	1.89233
KO1	5.84019092966	333.303030303	198.0	1.71199
KO4	5.7722620243	313.96875	186.0	1.39636
WT5	5.47407541974	269.387096774	175.0	1.76002
KO8	5.86993064734	284.023809524	197.0	1.73454
OE6	5.66684914722	262.137931034	169.0	1.37288
OE5	5.71973667039	271.024390244	186.0	1.78047
WT7	6.08105309087	330.243243243	207.0	1.79057
OE7	5.47638702015	278.538461538	166.0	1.84191
WT9	5.5553981022	323.303030303	188.0	1.80422
OE1	5.71236863813	227.583333333	168.0	1.39214
OE8	5.77228385948	251.085714286	176.0	1.63882
OE9	5.71283601115	247.303030303	172.0	1.3115
OE3	5.37238960206	230.666666667	156.0	1.72783
