	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31170389394	538.352941176	361.0	2.07052
WT8	5.1469815434	466.882352941	310.0	1.97653
KO2	6.22063688402	597.0	378.0	2.03542
KO5	6.23482521671	510.653846154	364.0	2.19753
WT1	5.48006914725	471.25862069	344.0	2.16045
WT2	6.01605687557	539.0	364.0	2.30207
WT4	6.0773365423	516.486486486	385.0	2.0628
KO7	6.04052986797	484.25862069	357.0	2.08475
KO3	4.84770919352	450.625	298.0	2.14342
WT6	5.79272866743	451.016949153	336.0	1.88698
KO9	6.06633853665	448.018181818	335.0	2.02739
WT3	6.07645730294	538.172413793	368.0	2.30052
KO1	5.88005174808	453.109090909	336.0	2.13013
KO4	5.98145588656	480.981132075	344.0	2.22828
WT5	5.63345630741	469.625	317.0	1.9333
KO8	6.02014550837	517.622641509	352.0	1.99014
WT7	6.20244335404	625.666666667	374.0	2.19062
WT9	5.61287825695	472.803571429	341.0	2.0361
