	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32947205987	579.245283019	374.0	2.13001
WT8	5.12055549194	401.0	296.0	1.95224
KO2	6.20558932768	558.058823529	370.0	2.24398
KO5	6.11049250043	588.357142857	360.0	2.0272
WT1	5.45338619505	490.632653061	335.0	2.23519
WT2	5.96394567532	557.645833333	372.0	2.25052
WT4	6.07154956538	575.158730159	393.0	2.10773
KO7	5.94979384869	515.269230769	349.0	2.15229
KO3	4.85000194927	480.87755102	315.0	2.11748
WT6	5.87537769706	469.263157895	344.0	2.10921
KO9	6.12051852098	480.264150943	341.0	2.01739
WT3	6.00264871859	520.132075472	352.0	2.28436
KO1	5.89618353725	513.234042553	343.0	2.18918
KO4	6.00561132791	478.5	348.0	2.15271
WT5	5.59921271394	481.272727273	319.0	2.2184
KO8	5.9427481787	525.447368421	328.0	2.06537
WT7	6.21248021408	641.222222222	376.0	2.0583
WT9	5.54933263987	489.357142857	325.0	2.15337
