	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33226127515	502.5	345.0	2.19825
WT8	5.13687607428	463.75	296.0	2.0362
KO2	6.28380460353	572.096774194	387.0	2.14629
KO5	6.13553794803	573.775	351.0	1.93586
WT1	5.4041991315	473.630434783	321.0	2.25691
WT2	6.06197162117	573.017857143	384.0	2.21931
WT4	5.99909688528	608.018867925	374.0	2.10692
KO7	6.04177583763	534.595744681	345.0	2.20407
KO3	4.86618965227	497.717948718	299.0	2.12368
WT6	5.8391741783	438.196078431	327.0	1.86943
KO9	6.103687165	525.027777778	330.0	2.24039
WT3	6.04301053086	519.659574468	344.0	2.07069
KO1	5.87675187559	435.725806452	330.0	2.15746
KO4	5.99153623952	557.722222222	359.0	1.97433
WT5	5.64097964614	445.772727273	312.0	1.93801
KO8	5.97251152923	496.5	318.0	2.1393
WT7	6.1298166126	511.466666667	342.0	2.04318
OE7	5.71142475343	402.06	297.0	2.02501
WT9	5.59069462866	525.717391304	332.0	2.15967
