	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40129317771	617.378787879	457.0	2.29261
WT8	5.17032638123	529.781818182	382.0	2.03568
KO2	6.25195944988	690.508196721	466.0	2.32327
KO5	6.17677788332	703.610169492	463.0	2.2403
WT1	5.5246030853	546.916666667	425.0	2.26985
WT2	6.06551947667	612.144927536	465.0	2.32943
WT4	6.11138462984	664.863013699	484.0	2.12985
KO7	6.06706538602	604.158730159	443.0	2.29215
KO3	4.9380235606	552.942307692	379.0	2.26573
WT6	5.86323666079	629.8	421.0	2.21272
KO9	6.1387720733	579.305084746	426.0	2.31753
WT3	6.10490542643	593.0	450.0	2.35187
KO1	5.91255166799	583.217391304	434.0	2.24913
KO4	5.99806932762	602.381818182	428.0	2.32927
WT5	5.67391748079	511.328125	396.0	2.26268
KO8	5.98397201392	633.0	411.0	2.19825
WT7	6.21179979069	701.193548387	464.0	2.30145
WT9	5.61145103215	629.232142857	427.0	2.26322
