	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39700539461	521.132075472	353.0	2.03425
WT8	5.11946706464	401.282608696	278.0	1.62232
KO2	6.18909562696	503.20754717	345.0	2.04285
KO5	6.10818634523	452.378787879	346.0	2.21267
WT1	5.41879241894	494.132075472	331.0	2.09144
WT2	6.01428674769	480.444444444	346.0	2.03262
WT4	6.01478543389	521.4	363.0	2.05106
KO7	5.99427826668	522.146341463	327.0	2.01319
KO3	4.88818828522	390.368421053	289.0	2.15543
WT6	5.81534545039	447.775510204	314.0	1.86324
KO9	6.0782331826	445.0	328.0	2.04705
WT3	5.98819242191	531.826086957	341.0	2.13788
KO1	5.89491018008	523.025	323.0	2.20413
KO4	6.00022875233	478.75	330.0	2.10177
WT5	5.64824915543	481.081081081	307.0	1.98191
KO8	5.90526219968	461.909090909	321.0	2.07273
WT7	6.19700106819	577.717391304	357.0	2.10882
OE7	5.7042170553	394.06	289.0	1.95512
WT9	5.53304953164	497.466666667	314.0	2.15991
OE9	5.86526266619	398.319148936	293.0	1.97365
