	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35342326306	545.066666667	335.0	2.00614
WT8	5.09634803617	394.4	266.0	1.86324
KO2	6.16572401878	466.630434783	314.0	2.23443
KO5	6.09095030823	492.642857143	314.0	1.8805
WT1	5.39883207327	499.947368421	296.0	2.22812
WT2	5.99664122143	451.016129032	330.0	2.18432
WT4	6.11949049507	486.0	349.0	2.04214
KO7	6.05004288125	543.071428571	318.0	2.1809
KO3	4.8216234096	360.818181818	255.0	1.92836
WT6	5.80198469028	492.75	299.0	1.83997
KO9	6.07153658058	435.042553191	298.0	2.02339
WT3	6.04348966354	435.666666667	310.0	2.05654
KO1	5.82533650254	444.285714286	301.0	1.97985
KO4	6.00169527644	474.882352941	318.0	2.22008
WT5	5.61611099674	509.837837838	297.0	2.07082
KO8	5.93183586832	542.885714286	307.0	2.15099
OE6	5.70704005729	382.857142857	265.0	1.84921
OE5	5.86359282056	399.238095238	279.0	1.79195
WT7	6.13002833785	483.769230769	325.0	1.96824
OE7	5.70631598882	362.068965517	275.0	2.02501
WT9	5.57013301837	387.5	275.0	2.06993
OE9	5.87330745234	421.692307692	279.0	1.62596
