	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.01131490278	306.3	160.0	1.75738
WT8	4.89350502608	251.454545455	132.0	1.28071
KO2	5.9125813495	317.681818182	163.0	1.46157
KO5	5.91323948144	284.0	165.0	1.30928
OE2	5.55820423816	295.0	145.0	1.53983
WT1	5.3202347317	282.625	163.0	1.40391
WT2	5.87338785566	323.333333333	175.0	1.79123
WT4	5.83004345233	321.517241379	174.0	1.82188
KO7	5.66007938631	209.03030303	146.0	1.67995
KO3	4.75649370812	219.636363636	128.0	1.16199
WT6	5.66856128698	293.222222222	161.0	1.5837
OE4	5.54922247641	234.689655172	149.0	1.24901
KO9	5.81708517414	240.65	143.0	1.33303
WT3	5.71260604548	302.8	160.0	1.64315
KO1	5.5636686547	198.454545455	143.0	1.26588
KO4	5.80821617476	293.6	166.0	1.41257
WT5	5.51347004544	244.857142857	151.0	1.89741
KO8	5.67104267986	297.055555556	147.0	1.25262
OE6	5.44873360237	297.0	132.0	1.11569
OE5	5.6807557267	439.066666667	160.0	1.65935
WT7	5.83774392884	268.129032258	161.0	1.65214
OE7	5.606660855	241.647058824	134.0	1.57173
WT9	5.28739467113	345.8	150.0	1.66266
OE1	5.66147596942	244.105263158	138.0	1.24795
OE8	5.66163829793	233.125	141.0	1.49116
OE9	5.68552540288	231.785714286	148.0	1.1935
OE3	5.26756601563	235.0	131.0	1.34675
