	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31090771512	523.692307692	312.0	2.18965
WT8	5.0469115639	397.894736842	243.0	1.47962
KO2	6.21755453336	425.418604651	296.0	2.16596
KO5	6.18254155251	479.714285714	319.0	1.87145
WT1	5.4569370323	437.341463415	283.0	1.9905
WT2	5.99981441821	460.344262295	325.0	2.19482
WT4	6.00985028278	475.882352941	314.0	2.07127
KO7	5.95350577471	431.615384615	292.0	2.11279
KO3	4.8247874518	349.0	254.0	1.97359
WT6	5.8004965277	450.568181818	291.0	1.42378
KO9	5.99658099252	404.918367347	287.0	1.95884
WT3	5.98288771239	495.765957447	309.0	2.15347
KO1	5.89030325911	529.848484848	295.0	2.07134
KO4	6.00697871845	435.042553191	298.0	2.07241
WT5	5.61301121549	434.578947368	271.0	2.16726
KO8	5.87602512122	380.384615385	261.0	1.82612
OE6	5.71707405633	426.085714286	261.0	1.89936
OE5	5.83520400017	382.675675676	262.0	1.74846
WT7	6.08799291392	437.019230769	302.0	1.96838
OE7	5.65617392975	402.692307692	260.0	1.88321
WT9	5.47895748481	416.875	267.0	1.7883
OE1	5.88101735039	463.181818182	268.0	1.94044
OE9	5.85334019331	352.0	250.0	1.9139
