	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36563897351	555.935483871	399.0	2.29293
WT8	5.16021066077	459.72	324.0	1.97001
KO2	6.21607787124	545.2	406.0	2.25446
KO5	6.17557292587	559.909090909	393.0	2.02674
WT1	5.47589771985	494.25862069	367.0	2.22591
WT2	6.01289769182	502.739130435	394.0	2.25177
WT4	6.10800402674	624.524590164	416.0	2.08458
KO7	6.01863468916	563.446808511	371.0	2.26319
KO3	4.91019326902	483.781818182	336.0	2.18355
WT6	5.90594522345	524.428571429	377.0	1.94657
KO9	6.09685537213	642.88372093	383.0	2.10812
WT3	6.05427136774	532.3	386.0	2.32899
KO1	5.91947351272	568.784313725	378.0	2.26048
KO4	6.01489522487	537.411764706	373.0	2.24222
WT5	5.63834725633	499.3125	343.0	2.0883
KO8	5.93335681032	554.083333333	360.0	2.20864
WT7	6.17480913099	612.188679245	387.0	2.07891
WT9	5.58877362044	547.6	364.0	2.19035
