	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37609926068	572.238095238	420.0	2.15969
WT8	5.1634007542	439.923076923	346.0	1.97726
KO2	6.25228870675	660.761904762	446.0	2.30149
KO5	6.14035634756	513.154929577	404.0	2.08586
WT1	5.46746813909	520.35	387.0	2.26288
WT2	6.03796202717	601.135135135	444.0	2.32927
WT4	6.05269148688	617.75	429.0	2.13945
KO7	6.04121183644	601.333333333	408.0	2.27107
KO3	4.97312651872	572.022222222	365.0	2.18395
WT6	5.85249826126	520.015384615	393.0	2.10932
KO9	6.14529717228	597.857142857	414.0	2.24638
WT3	6.08276163226	576.559322034	414.0	2.31489
KO1	5.87487759176	602.981132075	406.0	2.22348
KO4	6.04442841151	629.038461538	417.0	2.20465
WT5	5.61257174891	499.285714286	356.0	2.21859
KO8	5.98710778411	591.769230769	391.0	2.0239
WT7	6.18974102205	635.593220339	420.0	2.14563
WT9	5.62609595034	521.466666667	386.0	2.21188
