	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40359490439	648.52	419.0	2.11511
WT8	5.12526521797	481.418181818	345.0	1.97005
KO2	6.25589597922	637.710144928	444.0	2.21402
KO5	6.15639376499	680.0	431.0	2.21976
WT1	5.45324899195	539.033898305	388.0	2.24809
WT2	6.03738311358	631.482758621	431.0	2.35203
WT4	6.09818052247	621.714285714	449.0	2.10835
KO7	6.02455526068	593.5	411.0	2.24938
KO3	4.87532220517	493.022222222	337.0	2.11421
WT6	5.84447352849	536.810344828	390.0	2.16848
KO9	6.14889490048	523.151515152	400.0	2.27283
WT3	6.08547817172	576.640625	418.0	2.3299
KO1	5.90303561642	545.859375	396.0	2.24137
KO4	5.97690151392	619.418181818	408.0	2.26411
WT5	5.7156647453	542.269230769	376.0	2.21873
KO8	5.90527749003	575.818181818	386.0	2.1447
WT7	6.20138159429	605.078431373	406.0	2.10928
WT9	5.57777748889	586.078125	402.0	2.23425
